customer_id,customer_id_original,risk_score,fraud_flag
1878,CUST102257,0.0,0
12420,CUST114808,0.0,0
10840,CUST112932,0.0,0
8267,CUST109874,0.0,0
14720,CUST117552,0.0,0
14308,CUST117059,0.0,0
13625,CUST116237,0.0,0
16074,CUST119158,0.0,0
8999,CUST110751,0.0,0
10331,CUST112333,0.0,0
7014,CUST108398,0.0,0
1803,CUST102170,0.0,0
4962,CUST105909,0.0,0
8933,CUST110670,0.0,0
1647,CUST101990,0.0,0
9532,CUST111387,0.0,0
15516,CUST118483,0.0,0
5959,CUST107116,0.0,0
6994,CUST108372,0.0,0
4334,CUST105155,3.0,0
3909,CUST104643,0.0,0
5474,CUST106518,0.0,0
7828,CUST109349,0.0,0
7800,CUST109312,0.0,0
11239,CUST113403,0.0,0
2590,CUST103103,0.0,0
12690,CUST115145,0.0,0
9880,CUST111798,0.0,0
5603,CUST106674,0.0,0
12347,CUST114714,0.0,0
6825,CUST108174,0.0,0
12668,CUST115122,0.0,0
16476,CUST119643,0.0,0
8331,CUST109948,0.0,0
3251,CUST103868,0.0,0
256,CUST100302,0.0,0
166,CUST100200,0.0,0
981,CUST101167,0.0,0
1577,CUST101903,0.0,0
10875,CUST112976,0.0,0
6576,CUST107879,0.0,0
4979,CUST105926,0.0,0
5816,CUST106934,0.0,0
2314,CUST102777,0.0,0
10153,CUST112124,0.0,0
12991,CUST115495,0.0,0
5885,CUST107026,0.0,0
1648,CUST101991,0.0,0
12803,CUST115278,0.0,0
1955,CUST102351,0.0,0
11098,CUST113239,0.0,0
6167,CUST107357,0.0,0
10822,CUST112911,0.0,0
11744,CUST114001,0.0,0
12739,CUST115208,0.0,0
3349,CUST103981,0.0,0
3607,CUST104287,0.0,0
6406,CUST107659,0.0,0
10256,CUST112242,0.0,0
7198,CUST108614,0.0,0
13925,CUST116599,0.0,0
13718,CUST116351,0.0,0
10825,CUST112914,0.0,0
12912,CUST115404,0.0,0
9742,CUST111632,0.0,0
3154,CUST103756,0.0,0
2894,CUST103453,0.0,0
1971,CUST102369,0.0,0
8240,CUST109840,0.0,0
10786,CUST112868,0.0,0
5079,CUST106042,0.0,0
7995,CUST109543,0.0,0
847,CUST101011,0.0,0
14797,CUST117637,0.0,0
14962,CUST117827,0.0,0
4631,CUST105516,0.0,0
2300,CUST102761,0.0,0
11568,CUST113791,0.0,0
14884,CUST117736,0.0,0
5280,CUST106293,0.0,0
12698,CUST115156,0.0,0
4439,CUST105279,0.0,0
2643,CUST103168,0.0,0
6991,CUST108368,0.0,0
6736,CUST108066,0.0,0
4590,CUST105469,0.0,0
2558,CUST103064,0.0,0
13516,CUST116114,0.0,0
1529,CUST101847,100.0,1
432,CUST100516,0.0,0
4405,CUST105242,0.0,0
5548,CUST106607,0.0,0
11855,CUST114134,0.0,0
7369,CUST108812,0.0,0
12010,CUST114319,0.0,0
15498,CUST118461,0.0,0
9993,CUST111928,0.0,0
13309,CUST115874,0.0,0
15415,CUST118361,0.0,0
4544,CUST105408,0.0,0
14802,CUST117643,0.0,0
8679,CUST110368,0.0,0
7500,CUST108963,0.0,0
10528,CUST112565,0.0,0
11752,CUST114010,0.0,0
6026,CUST107189,0.0,0
16629,CUST119833,0.0,0
6625,CUST107934,0.0,0
13949,CUST116629,0.0,0
3909,CUST104643,0.0,0
4506,CUST105361,0.0,0
3850,CUST104575,0.0,0
366,CUST100434,0.0,0
3214,CUST103828,0.0,0
11242,CUST113407,0.0,0
3936,CUST104673,0.0,0
372,CUST100440,0.0,0
5139,CUST106113,0.0,0
3940,CUST104677,0.0,0
10441,CUST112461,0.0,0
16138,CUST119236,0.0,0
3707,CUST104409,0.0,0
2755,CUST103293,0.0,0
3062,CUST103652,0.0,0
8810,CUST110520,0.0,0
1879,CUST102259,0.0,0
3716,CUST104420,0.0,0
9132,CUST110907,0.0,0
8349,CUST109971,0.0,0
15211,CUST118121,0.0,0
6850,CUST108203,0.0,0
14538,CUST117330,0.0,0
12535,CUST114953,0.0,0
5911,CUST107059,0.0,0
9561,CUST111422,0.0,0
15295,CUST118218,0.0,0
15966,CUST119028,0.0,0
1435,CUST101737,0.0,0
3146,CUST103746,0.0,0
6768,CUST108100,0.0,0
13979,CUST116661,0.0,0
10120,CUST112081,0.0,0
12474,CUST114873,0.0,0
9934,CUST111865,0.0,0
4658,CUST105545,0.0,0
16496,CUST119665,0.0,0
9907,CUST111836,0.0,0
1227,CUST101467,0.0,0
2388,CUST102860,0.0,0
2858,CUST103410,0.0,0
5503,CUST106556,0.0,0
1821,CUST102189,0.0,0
1479,CUST101785,0.0,0
11626,CUST113858,0.0,0
13195,CUST115741,0.0,0
32,CUST100039,0.0,0
516,CUST100616,0.0,0
6408,CUST107661,0.0,0
10815,CUST112903,0.0,0
4951,CUST105896,0.0,0
11158,CUST113308,0.0,0
3359,CUST103995,0.0,0
5271,CUST106277,0.0,0
16183,CUST119295,0.0,0
1762,CUST102121,0.0,0
14243,CUST116978,0.0,0
7017,CUST108402,0.0,0
6266,CUST107480,0.0,0
7456,CUST108913,0.0,0
4813,CUST105729,0.0,0
13207,CUST115754,0.0,0
14301,CUST117048,0.0,0
6273,CUST107492,0.0,0
14250,CUST116988,0.0,0
15683,CUST118684,0.0,0
2559,CUST103065,0.0,0
12607,CUST115046,0.0,0
1187,CUST101425,0.0,0
3444,CUST104096,0.0,0
15480,CUST118442,0.0,0
4554,CUST105423,0.0,0
10782,CUST112864,0.0,0
11072,CUST113207,0.0,0
2007,CUST102409,0.0,0
775,CUST100921,0.0,0
5429,CUST106466,0.0,0
8607,CUST110283,0.0,0
12684,CUST115139,0.0,0
11164,CUST113315,0.0,0
1474,CUST101779,0.0,0
13008,CUST115515,0.0,0
10286,CUST112276,0.0,0
10587,CUST112634,0.0,0
6290,CUST107512,0.0,0
2241,CUST102690,0.0,0
13078,CUST115605,0.0,0
6222,CUST107427,1.0,0
6428,CUST107685,0.0,0
7811,CUST109325,0.0,0
11044,CUST113173,0.0,0
13821,CUST116477,0.0,0
9229,CUST111017,0.0,0
3648,CUST104337,0.0,0
4166,CUST104948,0.0,0
15722,CUST118730,0.0,0
14459,CUST117241,0.0,0
11783,CUST114051,0.0,0
13494,CUST116087,0.0,0
1324,CUST101591,1.0,0
6837,CUST108187,0.0,0
13040,CUST115559,100.0,1
12747,CUST115217,0.0,0
7465,CUST108925,0.0,0
828,CUST100986,0.0,0
4425,CUST105263,0.0,0
16393,CUST119545,0.0,0
3372,CUST104010,0.0,0
12736,CUST115203,0.0,0
12274,CUST114630,0.0,0
12395,CUST114777,0.0,0
8784,CUST110493,0.0,0
3967,CUST104706,0.0,0
12327,CUST114691,0.0,0
10091,CUST112049,0.0,0
7267,CUST108695,0.0,0
13085,CUST115615,0.0,0
5011,CUST105967,0.0,0
7639,CUST109127,0.0,0
9822,CUST111726,0.0,0
11331,CUST113508,0.0,0
5383,CUST106414,0.0,0
5698,CUST106796,0.0,0
8444,CUST110085,0.0,0
339,CUST100405,0.0,0
12285,CUST114642,0.0,0
11527,CUST113743,0.0,0
2655,CUST103181,0.0,0
9647,CUST111523,0.0,0
6259,CUST107472,0.0,0
8202,CUST109792,0.0,0
4106,CUST104872,0.0,0
16450,CUST119608,0.0,0
28,CUST100035,0.0,0
8331,CUST109948,0.0,0
2984,CUST103559,0.0,0
15490,CUST118452,0.0,0
10403,CUST112420,0.0,0
3873,CUST104601,0.0,0
9951,CUST111883,0.0,0
10796,CUST112879,0.0,0
7027,CUST108415,0.0,0
8146,CUST109722,0.0,0
2534,CUST103036,0.0,0
12436,CUST114827,0.0,0
9606,CUST111478,1.0,0
15370,CUST118305,0.0,0
681,CUST100819,0.0,0
15879,CUST118927,1.0,0
8949,CUST110688,0.0,0
462,CUST100554,0.0,0
7720,CUST109220,0.0,0
2470,CUST102955,0.0,0
1966,CUST102363,0.0,0
14041,CUST116735,0.0,0
15639,CUST118632,0.0,0
2651,CUST103177,0.0,0
10384,CUST112397,0.0,0
5903,CUST107048,0.0,0
13989,CUST116675,0.0,0
9559,CUST111419,0.0,0
2850,CUST103401,0.0,0
4905,CUST105841,0.0,0
5334,CUST106358,0.0,0
4210,CUST105001,0.0,0
10161,CUST112133,0.0,0
6829,CUST108179,0.0,0
10799,CUST112882,0.0,0
10957,CUST113070,0.0,0
13319,CUST115884,0.0,0
9299,CUST111112,0.0,0
7366,CUST108809,0.0,0
274,CUST100324,0.0,0
687,CUST100825,0.0,0
3533,CUST104199,0.0,0
89,CUST100106,0.0,0
9507,CUST111360,0.0,0
14845,CUST117691,0.0,0
2582,CUST103093,0.0,0
6518,CUST107803,0.0,0
4844,CUST105768,0.0,0
5842,CUST106964,0.0,0
1693,CUST102040,0.0,0
2013,CUST102415,0.0,0
9094,CUST110863,0.0,0
3803,CUST104515,0.0,0
4695,CUST105590,0.0,0
14122,CUST116831,0.0,0
11277,CUST113450,0.0,0
10577,CUST112624,0.0,0
10288,CUST112279,0.0,0
47,CUST100055,0.0,0
4397,CUST105233,0.0,0
5162,CUST106138,0.0,0
10719,CUST112791,0.0,0
1348,CUST101622,0.0,0
7452,CUST108908,0.0,0
5018,CUST105975,0.0,0
5354,CUST106381,0.0,0
1491,CUST101803,0.0,0
136,CUST100162,0.0,0
12002,CUST114307,0.0,0
11451,CUST113653,0.0,0
10695,CUST112762,0.0,0
2880,CUST103437,0.0,0
8063,CUST109619,0.0,0
2203,CUST102645,0.0,0
5569,CUST106633,0.0,0
6161,CUST107350,0.0,0
14455,CUST117236,0.0,0
9786,CUST111682,0.0,0
7785,CUST109295,0.0,0
13395,CUST115973,0.0,0
847,CUST101011,0.0,0
5511,CUST106566,0.0,0
8758,CUST110464,0.0,0
16155,CUST119259,0.0,0
14764,CUST117599,0.0,0
5836,CUST106958,0.0,0
3902,CUST104634,0.0,0
15239,CUST118153,0.0,0
14683,CUST117511,0.0,0
1833,CUST102204,0.0,0
3112,CUST103710,0.0,0
12098,CUST114421,0.0,0
9944,CUST111876,0.0,0
14069,CUST116769,0.0,0
12162,CUST114497,0.0,0
6271,CUST107489,0.0,0
11368,CUST113550,0.0,0
16039,CUST119118,0.0,0
8323,CUST109940,98.0,1
14066,CUST116764,0.0,0
15774,CUST118796,0.0,0
7849,CUST109374,0.0,0
15625,CUST118617,0.0,0
4072,CUST104831,0.0,0
9661,CUST111540,0.0,0
5444,CUST106483,0.0,0
9223,CUST111009,0.0,0
8883,CUST110610,0.0,0
14976,CUST117844,0.0,0
34,CUST100041,0.0,0
2503,CUST102995,0.0,0
16650,CUST119861,0.0,0
10708,CUST112779,0.0,0
6466,CUST107731,0.0,0
610,CUST100732,0.0,0
2647,CUST103172,0.0,0
2835,CUST103384,0.0,0
6007,CUST107169,0.0,0
5997,CUST107159,0.0,0
2865,CUST103417,0.0,0
571,CUST100683,0.0,0
4460,CUST105304,0.0,0
9382,CUST111216,0.0,0
12896,CUST115385,0.0,0
16681,CUST119895,0.0,0
7892,CUST109421,0.0,0
13274,CUST115827,0.0,0
14946,CUST117810,0.0,0
7561,CUST109035,0.0,0
3710,CUST104413,0.0,0
11011,CUST113133,0.0,0
7193,CUST108609,100.0,1
8501,CUST110156,0.0,0
15209,CUST118116,0.0,0
9708,CUST111591,0.0,0
6373,CUST107623,0.0,0
928,CUST101105,0.0,0
5711,CUST106811,0.0,0
12869,CUST115355,0.0,0
5972,CUST107131,0.0,0
10785,CUST112867,0.0,0
11056,CUST113188,0.0,0
14046,CUST116740,0.0,0
4137,CUST104912,0.0,0
16056,CUST119138,0.0,0
8325,CUST109942,0.0,0
3362,CUST103998,0.0,0
5291,CUST106307,0.0,0
7823,CUST109342,0.0,0
6684,CUST108006,0.0,0
1128,CUST101350,0.0,0
5096,CUST106061,0.0,0
1374,CUST101656,0.0,0
3172,CUST103778,0.0,0
14373,CUST117139,0.0,0
4366,CUST105192,0.0,0
757,CUST100903,0.0,0
7186,CUST108600,0.0,0
414,CUST100494,0.0,0
9508,CUST111361,0.0,0
8069,CUST109627,0.0,0
5042,CUST106000,0.0,0
12834,CUST115314,0.0,0
340,CUST100406,0.0,0
63,CUST100074,100.0,1
1449,CUST101752,0.0,0
10088,CUST112046,0.0,0
9623,CUST111498,0.0,0
7022,CUST108410,0.0,0
932,CUST101110,0.0,0
3652,CUST104341,0.0,0
6363,CUST107607,0.0,0
10914,CUST113021,0.0,0
1902,CUST102286,0.0,0
15101,CUST117990,0.0,0
6773,CUST108105,0.0,0
3444,CUST104096,0.0,0
15382,CUST118319,0.0,0
7668,CUST109158,0.0,0
13161,CUST115703,0.0,0
4143,CUST104919,0.0,0
7770,CUST109275,0.0,0
13414,CUST115997,0.0,0
15232,CUST118144,0.0,0
3688,CUST104388,0.0,0
11323,CUST113497,0.0,0
3722,CUST104426,0.0,0
16252,CUST119379,0.0,0
5847,CUST106973,0.0,0
508,CUST100608,0.0,0
6234,CUST107439,0.0,0
3340,CUST103972,0.0,0
7643,CUST109131,0.0,0
7551,CUST109025,0.0,0
1622,CUST101958,0.0,0
7643,CUST109131,0.0,0
16648,CUST119859,0.0,0
14279,CUST117022,0.0,0
7911,CUST109443,0.0,0
5827,CUST106946,0.0,0
10306,CUST112301,0.0,0
12949,CUST115447,0.0,0
9977,CUST111912,0.0,0
16412,CUST119564,0.0,0
11521,CUST113735,0.0,0
7410,CUST108858,0.0,0
1248,CUST101499,0.0,0
3829,CUST104550,0.0,0
9688,CUST111568,0.0,0
4956,CUST105902,0.0,0
11733,CUST113988,0.0,0
899,CUST101071,0.0,0
3900,CUST104632,0.0,0
12032,CUST114342,0.0,0
2460,CUST102941,99.0,1
14838,CUST117684,0.0,0
930,CUST101107,0.0,0
16013,CUST119085,0.0,0
11596,CUST113822,0.0,0
4920,CUST105861,0.0,0
6827,CUST108177,0.0,0
13921,CUST116595,0.0,0
1053,CUST101258,0.0,0
16675,CUST119889,0.0,0
5693,CUST106790,0.0,0
3529,CUST104194,0.0,0
3711,CUST104414,0.0,0
12666,CUST115120,0.0,0
14294,CUST117039,0.0,0
7877,CUST109406,0.0,0
5682,CUST106778,0.0,0
4034,CUST104786,0.0,0
16374,CUST119523,0.0,0
16116,CUST119207,0.0,0
5265,CUST106267,0.0,0
16536,CUST119721,0.0,0
9904,CUST111832,0.0,0
1022,CUST101216,0.0,0
13757,CUST116400,0.0,0
15024,CUST117903,0.0,0
7686,CUST109181,0.0,0
653,CUST100785,0.0,0
4630,CUST105515,0.0,0
9334,CUST111152,0.0,0
16650,CUST119861,0.0,0
12142,CUST114475,0.0,0
567,CUST100679,0.0,0
9552,CUST111412,0.0,0
11862,CUST114141,0.0,0
2629,CUST103150,0.0,0
963,CUST101146,0.0,0
5919,CUST107067,0.0,0
2081,CUST102489,0.0,0
9012,CUST110765,0.0,0
13871,CUST116535,0.0,0
537,CUST100643,0.0,0
12196,CUST114540,0.0,0
452,CUST100540,0.0,0
7765,CUST109268,0.0,0
12362,CUST114733,0.0,0
6745,CUST108076,0.0,0
7672,CUST109164,0.0,0
8013,CUST109564,0.0,0
1583,CUST101911,0.0,0
4338,CUST105159,0.0,0
12062,CUST114378,0.0,0
13527,CUST116128,0.0,0
16136,CUST119234,0.0,0
13629,CUST116244,0.0,0
221,CUST100262,0.0,0
14286,CUST117029,0.0,0
14147,CUST116861,0.0,0
11233,CUST113397,0.0,0
2029,CUST102432,0.0,0
3564,CUST104236,0.0,0
10508,CUST112544,0.0,0
12824,CUST115303,0.0,0
11522,CUST113736,0.0,0
9278,CUST111082,0.0,0
6635,CUST107945,0.0,0
10128,CUST112091,0.0,0
183,CUST100221,100.0,1
10661,CUST112719,0.0,0
16213,CUST119330,0.0,0
6310,CUST107539,0.0,0
4766,CUST105669,0.0,0
15446,CUST118397,0.0,0
2681,CUST103211,0.0,0
9529,CUST111384,0.0,0
2219,CUST102664,0.0,0
8232,CUST109831,0.0,0
15619,CUST118610,0.0,0
10988,CUST113106,0.0,0
7971,CUST109517,0.0,0
7898,CUST109429,0.0,0
1070,CUST101279,0.0,0
10410,CUST112428,0.0,0
8696,CUST110388,0.0,0
7221,CUST108640,0.0,0
8741,CUST110445,99.0,1
11080,CUST113216,0.0,0
3132,CUST103730,0.0,0
1928,CUST102316,0.0,0
3746,CUST104451,0.0,0
1496,CUST101810,0.0,0
1525,CUST101842,0.0,0
6042,CUST107207,0.0,0
7218,CUST108636,0.0,0
10047,CUST111993,0.0,0
10543,CUST112584,1.0,0
9892,CUST111815,0.0,0
15771,CUST118792,0.0,0
11367,CUST113549,0.0,0
8859,CUST110574,0.0,0
4,CUST100007,0.0,0
12422,CUST114810,0.0,0
12685,CUST115140,0.0,0
15870,CUST118915,0.0,0
4116,CUST104887,0.0,0
2970,CUST103544,0.0,0
2612,CUST103131,0.0,0
5725,CUST106827,0.0,0
12242,CUST114596,0.0,0
3915,CUST104649,0.0,0
12094,CUST114414,0.0,0
10585,CUST112632,0.0,0
9092,CUST110861,0.0,0
11733,CUST113988,0.0,0
1928,CUST102316,0.0,0
3459,CUST104113,0.0,0
13184,CUST115730,0.0,0
11152,CUST113301,0.0,0
14946,CUST117810,0.0,0
345,CUST100413,0.0,0
11845,CUST114124,0.0,0
13139,CUST115678,0.0,0
979,CUST101165,99.0,1
7569,CUST109043,0.0,0
14585,CUST117387,0.0,0
5414,CUST106449,0.0,0
8098,CUST109660,0.0,0
12210,CUST114557,0.0,0
13692,CUST116318,0.0,0
6990,CUST108367,0.0,0
14117,CUST116826,0.0,0
11347,CUST113525,0.0,0
9976,CUST111911,100.0,1
13902,CUST116572,0.0,0
4344,CUST105166,0.0,0
15542,CUST118515,0.0,0
5331,CUST106355,0.0,0
2650,CUST103176,0.0,0
1077,CUST101287,1.0,0
2832,CUST103381,0.0,0
6798,CUST108138,0.0,0
1215,CUST101455,100.0,1
11393,CUST113581,0.0,0
10849,CUST112944,0.0,0
6303,CUST107531,0.0,0
8670,CUST110359,0.0,0
8501,CUST110156,0.0,0
7832,CUST109354,0.0,0
7438,CUST108892,0.0,0
3821,CUST104539,0.0,0
14836,CUST117682,0.0,0
8545,CUST110210,0.0,0
6079,CUST107248,0.0,0
12930,CUST115427,0.0,0
7459,CUST108916,0.0,0
6401,CUST107654,0.0,0
15278,CUST118195,0.0,0
11038,CUST113166,0.0,0
528,CUST100630,1.0,0
10339,CUST112342,0.0,0
1210,CUST101450,0.0,0
684,CUST100822,0.0,0
12736,CUST115203,0.0,0
6243,CUST107450,0.0,0
2320,CUST102785,0.0,0
7790,CUST109300,0.0,0
14308,CUST117059,0.0,0
10680,CUST112741,0.0,0
10379,CUST112391,0.0,0
3319,CUST103946,0.0,0
12320,CUST114684,0.0,0
14558,CUST117354,0.0,0
9244,CUST111033,0.0,0
10380,CUST112393,0.0,0
2212,CUST102656,98.0,1
480,CUST100577,0.0,0
4407,CUST105244,0.0,0
5278,CUST106289,0.0,0
7791,CUST109301,0.0,0
16096,CUST119182,0.0,0
12096,CUST114417,0.0,0
12478,CUST114879,0.0,0
8907,CUST110640,0.0,0
16576,CUST119770,0.0,0
11659,CUST113896,0.0,0
3916,CUST104650,0.0,0
8751,CUST110457,0.0,0
15860,CUST118898,0.0,0
11065,CUST113199,0.0,0
9376,CUST111209,0.0,0
6406,CUST107659,0.0,0
14245,CUST116981,0.0,0
16342,CUST119485,0.0,0
14944,CUST117808,0.0,0
7566,CUST109040,0.0,0
661,CUST100795,0.0,0
1416,CUST101709,0.0,0
11038,CUST113166,0.0,0
14738,CUST117571,0.0,0
4627,CUST105511,0.0,0
11337,CUST113515,0.0,0
12884,CUST115373,0.0,0
11860,CUST114139,0.0,0
14713,CUST117544,99.0,1
7914,CUST109446,100.0,1
2347,CUST102815,0.0,0
4260,CUST105061,0.0,0
8009,CUST109559,92.0,1
8992,CUST110742,0.0,0
16470,CUST119635,0.0,0
3736,CUST104440,0.0,0
12187,CUST114527,0.0,0
16373,CUST119521,0.0,0
8491,CUST110144,0.0,0
8965,CUST110710,0.0,0
15419,CUST118366,0.0,0
3264,CUST103882,0.0,0
4332,CUST105153,0.0,0
138,CUST100164,0.0,0
6974,CUST108350,0.0,0
6796,CUST108135,0.0,0
15965,CUST119027,0.0,0
7611,CUST109098,0.0,0
15454,CUST118408,0.0,0
1846,CUST102219,0.0,0
11637,CUST113871,0.0,0
2933,CUST103501,0.0,0
11269,CUST113441,0.0,0
13519,CUST116119,0.0,0
16208,CUST119324,0.0,0
14248,CUST116984,0.0,0
478,CUST100573,0.0,0
14992,CUST117862,0.0,0
14859,CUST117706,0.0,0
6750,CUST108081,0.0,0
14270,CUST117011,0.0,0
15648,CUST118643,0.0,0
10661,CUST112719,0.0,0
9164,CUST110944,0.0,0
2867,CUST103420,0.0,0
7657,CUST109146,0.0,0
6909,CUST108269,0.0,0
621,CUST100749,0.0,0
1762,CUST102121,0.0,0
7906,CUST109437,0.0,0
11563,CUST113785,0.0,0
3795,CUST104506,0.0,0
5366,CUST106394,100.0,1
13244,CUST115794,0.0,0
15447,CUST118398,0.0,0
13016,CUST115528,0.0,0
6194,CUST107392,0.0,0
9681,CUST111561,0.0,0
11267,CUST113439,0.0,0
16634,CUST119843,0.0,0
7172,CUST108585,0.0,0
10428,CUST112446,0.0,0
1757,CUST102116,0.0,0
14743,CUST117576,0.0,0
9952,CUST111884,0.0,0
9959,CUST111891,0.0,0
6208,CUST107408,0.0,0
11597,CUST113823,0.0,0
14055,CUST116751,0.0,0
8012,CUST109562,0.0,0
13174,CUST115719,0.0,0
1441,CUST101744,0.0,0
4100,CUST104865,0.0,0
4102,CUST104867,0.0,0
4280,CUST105086,0.0,0
4990,CUST105941,0.0,0
6754,CUST108085,0.0,0
8527,CUST110185,100.0,1
16039,CUST119118,0.0,0
5489,CUST106535,0.0,0
2430,CUST102908,0.0,0
1745,CUST102104,0.0,0
9231,CUST111019,0.0,0
7255,CUST108678,0.0,0
11358,CUST113538,0.0,0
6962,CUST108337,0.0,0
6778,CUST108112,1.0,0
10001,CUST111937,0.0,0
7923,CUST109459,0.0,0
7560,CUST109034,0.0,0
671,CUST100807,0.0,0
13591,CUST116199,0.0,0
4200,CUST104988,0.0,0
11498,CUST113707,0.0,0
9598,CUST111468,0.0,0
7034,CUST108423,0.0,0
9965,CUST111898,0.0,0
10032,CUST111976,0.0,0
7046,CUST108437,0.0,0
8352,CUST109974,0.0,0
3946,CUST104683,0.0,0
3970,CUST104709,0.0,0
14410,CUST117183,0.0,0
8904,CUST110637,0.0,0
1251,CUST101503,0.0,0
3143,CUST103743,0.0,0
4336,CUST105157,0.0,0
8844,CUST110556,0.0,0
284,CUST100335,0.0,0
1572,CUST101897,0.0,0
3644,CUST104330,0.0,0
13457,CUST116044,0.0,0
2266,CUST102724,0.0,0
14111,CUST116818,0.0,0
13376,CUST115951,0.0,0
16664,CUST119877,0.0,0
9833,CUST111740,0.0,0
2035,CUST102439,0.0,0
2301,CUST102762,0.0,0
756,CUST100902,0.0,0
9181,CUST110963,0.0,0
10209,CUST112187,0.0,0
2740,CUST103275,0.0,0
13574,CUST116181,0.0,0
1094,CUST101307,0.0,0
7768,CUST109272,0.0,0
342,CUST100409,0.0,0
13915,CUST116588,0.0,0
278,CUST100329,0.0,0
4725,CUST105622,0.0,0
8763,CUST110470,0.0,0
7807,CUST109321,0.0,0
3848,CUST104573,0.0,0
1866,CUST102243,0.0,0
11307,CUST113480,0.0,0
12529,CUST114947,0.0,0
15862,CUST118904,0.0,0
16725,CUST119949,0.0,0
7929,CUST109467,100.0,1
4249,CUST105047,0.0,0
693,CUST100833,0.0,0
7254,CUST108677,0.0,0
6213,CUST107414,0.0,0
6880,CUST108236,0.0,0
1596,CUST101927,0.0,0
13925,CUST116599,0.0,0
10249,CUST112235,0.0,0
2593,CUST103107,0.0,0
8128,CUST109699,0.0,0
5115,CUST106083,0.0,0
9310,CUST111123,0.0,0
9394,CUST111228,0.0,0
7401,CUST108848,0.0,0
13946,CUST116623,0.0,0
12614,CUST115054,0.0,0
12922,CUST115417,0.0,0
10728,CUST112802,0.0,0
7203,CUST108619,0.0,0
14872,CUST117723,0.0,0
15693,CUST118696,100.0,1
3961,CUST104698,0.0,0
14029,CUST116723,0.0,0
6302,CUST107530,0.0,0
11839,CUST114116,0.0,0
15587,CUST118569,0.0,0
5837,CUST106959,0.0,0
9899,CUST111825,0.0,0
14539,CUST117331,0.0,0
4317,CUST105132,0.0,0
12151,CUST114485,0.0,0
2672,CUST103201,0.0,0
7265,CUST108693,0.0,0
14018,CUST116707,0.0,0
2124,CUST102545,0.0,0
1337,CUST101610,0.0,0
12790,CUST115262,0.0,0
4012,CUST104760,0.0,0
3016,CUST103596,0.0,0
14832,CUST117677,0.0,0
10372,CUST112382,0.0,0
14039,CUST116733,0.0,0
667,CUST100802,0.0,0
4243,CUST105041,0.0,0
9127,CUST110902,0.0,0
13890,CUST116557,0.0,0
10193,CUST112169,0.0,0
6806,CUST108150,0.0,0
5638,CUST106720,0.0,0
6796,CUST108135,0.0,0
15561,CUST118538,0.0,0
1104,CUST101319,0.0,0
10470,CUST112493,0.0,0
14903,CUST117757,0.0,0
6370,CUST107618,0.0,0
1665,CUST102009,0.0,0
15457,CUST118412,0.0,0
14329,CUST117085,0.0,0
4091,CUST104855,0.0,0
13251,CUST115802,0.0,0
15656,CUST118651,0.0,0
12982,CUST115483,0.0,0
14203,CUST116930,0.0,0
10494,CUST112519,0.0,0
277,CUST100328,0.0,0
